DG1000420,2013-12-01 21:20,46.799999
DG1000420,2013-12-01 21:30,46.799999
DG1000420,2013-12-01 21:40,45.719997
DG1000420,2013-12-01 21:50,44.639999
DG1000420,2013-12-01 22:00,43.739998
DG1000420,2013-12-01 22:10,44.82
DG1000420,2013-12-01 22:20,43.199997
DG1000420,2013-12-01 22:30,43.199997
DG1000420,2013-12-01 22:40,41.039997
DG1000420,2013-12-01 22:50,41.039997
DG1000420,2013-12-01 23:00,38.879997
DG1000420,2013-12-01 23:10,38.879997
DG1000420,2013-12-01 23:20,37.259998
DG1000420,2013-12-01 23:30,34.559998
DG1000420,2013-12-01 23:40,34.559998
DG1000420,2013-12-01 23:50,32.399998
DG1000420,2013-12-02 00:00,32.399998
DG1000420,2013-12-02 00:10,32.939999
DG1000420,2013-12-02 00:20,32.399998
DG1000420,2013-12-02 00:30,31.859999
DG1000420,2013-12-02 00:40,30.239998
DG1000420,2013-12-02 00:50,30.239998
DG1000420,2013-12-02 01:00,31.319998
DG1000420,2013-12-02 01:10,30.779999
DG1000420,2013-12-02 01:20,30.239998
DG1000420,2013-12-02 01:30,30.239998
DG1000420,2013-12-02 01:40,30.239998
DG1000420,2013-12-02 01:50,30.239998
DG1000420,2013-12-02 02:00,30.239998
DG1000420,2013-12-02 02:10,30.239998
DG1000420,2013-12-02 02:20,29.699999
DG1000420,2013-12-02 02:30,28.619999
DG1000420,2013-12-02 02:40,28.619999
DG1000420,2013-12-02 02:50,28.079998
DG1000420,2013-12-02 03:00,28.079998
DG1000420,2013-12-02 03:10,28.619999
DG1000420,2013-12-02 03:20,29.699999
DG1000420,2013-12-02 03:30,28.619999
DG1000420,2013-12-02 03:40,28.079998
DG1000420,2013-12-02 03:50,28.079998
DG1000420,2013-12-02 04:00,28.079998
DG1000420,2013-12-02 04:10,28.619999
DG1000420,2013-12-02 04:20,29.159998
DG1000420,2013-12-02 04:30,30.239998
DG1000420,2013-12-02 04:40,30.239998
DG1000420,2013-12-02 04:50,30.239998
DG1000420,2013-12-02 05:00,30.239998
DG1000420,2013-12-02 05:10,30.239998
DG1000420,2013-12-02 05:20,30.239998
DG1000420,2013-12-02 05:30,32.939999
DG1000420,2013-12-02 05:40,40.32
DG1000420,2013-12-02 05:50,39.779999
DG1000420,2013-12-02 06:00,48.059998
DG1000420,2013-12-02 06:10,62.459999
DG1000420,2013-12-02 06:20,62.819996
DG1000420,2013-12-02 06:30,64.979996
DG1000420,2013-12-02 06:40,65.879997
